label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
no_error,0.556499302,0.428420931,0.472683311,0.995254993,0.442149401,0.456611961,0.27401793,0.999619007,0.558353305,0.476447791,0.11290773,0.999921203,0.372302413,0.595569849,0.111180529,0.999975562,0.447870404,0.611502767,-0.112003118,0.99998349,0.447009027,0.611477256,0.413615882,0.326253474,0.601540506,0.574972093,0.093735673,0.887881875,0.416981488,0.685521126,0.239084691,0.725252092,0.547849178,0.71272862,-0.073460348,0.944758773
no_error,0.560866594,0.423692405,0.399981707,0.998516619,0.442522764,0.451804727,0.24410142,0.999778032,0.55802083,0.472948253,0.070299819,0.999929786,0.371441364,0.584395409,0.106743507,0.999990523,0.446520269,0.604473352,-0.107671715,0.999993861,0.440102696,0.613321245,0.498506427,0.285952002,0.599134088,0.575293183,0.119068943,0.864574075,0.410200715,0.697721541,0.341491848,0.737446189,0.547836185,0.710150123,-0.06860745,0.943775833
no_error,0.554715216,0.394272566,0.384141862,0.998909175,0.435435534,0.429046094,0.230824918,0.999772847,0.55485934,0.434459716,0.107045554,0.999947786,0.369371653,0.543230653,0.096112818,0.999993563,0.445658743,0.565330386,-0.097084232,0.999996364,0.423088968,0.591440558,0.455934107,0.334177852,0.58428055,0.571834207,0.041068599,0.909730673,0.402053326,0.704374373,0.308036596,0.800530434,0.550065458,0.713631511,-0.178585634,0.964111388
no_error,0.471662164,0.42960012,0.426626623,0.997650981,0.487179637,0.484216005,-0.020032123,0.999567926,0.640623391,0.451751024,0.355001479,0.996299267,0.720492244,0.705891788,-0.149150774,0.999806106,0.822610319,0.682456315,0.14745456,0.999605417,0.470479339,0.759124219,0.11377532,0.958956301,0.683713377,0.731975019,0.595690846,0.53455019,0.514929414,0.977494657,-0.104215942,0.965389907,0.750529766,0.907868266,0.524775803,0.801181853
no_error,0.472711504,0.486610353,0.235826835,0.997728705,0.494347364,0.538821697,-0.176837176,0.999634802,0.647584021,0.471194476,0.216197744,0.996407688,0.73684901,0.788608789,-0.150690705,0.999850571,0.833651781,0.749515116,0.149111301,0.999694347,0.467209607,0.766970873,0.139524341,0.90401262,0.661170423,0.755508661,0.619668841,0.370470881,0.541664064,0.994181335,-0.027002668,0.95187372,0.73985213,0.905159712,0.553643048,0.729529619
no_error,0.481740326,0.475699276,0.338194013,0.997814953,0.470972866,0.533293962,-0.091997452,0.999728799,0.656015575,0.478785247,0.264937013,0.996961951,0.72596252,0.781982124,-0.145909399,0.999886692,0.829465866,0.746462107,0.143950447,0.999768853,0.459330082,0.774029374,0.187690437,0.875443339,0.638167262,0.738336384,0.6032511,0.254899621,0.557835758,0.959134519,-0.011888768,0.943750381,0.73314786,0.918639719,0.421206355,0.673696458
no_error,0.466186255,0.447532654,0.442785978,0.998195171,0.461623251,0.491983473,0.000689,0.99973762,0.614331007,0.462053716,0.3881284,0.996664941,0.710779428,0.688050508,-0.144332901,0.99990195,0.820479751,0.669627547,0.142589226,0.999796152,0.46292755,0.77218461,0.044461194,0.89912504,0.667592704,0.746846795,0.527828336,0.22616896,0.520050228,0.998562157,-0.222168431,0.949982941,0.746658504,0.919803858,0.280399919,0.670941472
no_error,0.462246954,0.199776664,0.455480248,0.976594746,0.447127283,0.258681208,0.049585249,0.998657227,0.627408266,0.237417802,0.313928187,0.983749568,0.663633347,0.498339444,-0.104871586,0.999402821,0.774595857,0.489425659,0.103854895,0.999225259,0.499969065,0.720198214,-0.045193192,0.960458219,0.745316982,0.709524632,0.241859883,0.655075371,0.514642239,0.945402145,-0.124617919,0.936735392,0.756007254,0.933546185,0.166567773,0.830466747
no_error,0.453211784,0.081443481,0.496987194,0.989483714,0.45026812,0.152921572,0.101102456,0.999252319,0.62973088,0.130460829,0.278847337,0.991832614,0.602068067,0.423036575,-0.05497162,0.999492466,0.713270903,0.41047588,0.054071024,0.999284983,0.535788059,0.707370698,-0.077827103,0.977924526,0.717506588,0.679281831,0.085302718,0.816631734,0.526931405,0.972378016,-0.16042082,0.959100485,0.749644935,0.934658468,-0.031116804,0.897367954
no_error,0.640986681,0.478743017,0.109856993,0.999571919,0.689290047,0.53248179,-0.04872708,0.99957335,0.677360773,0.518600345,0.220477819,0.999360859,0.735873044,0.678610146,-0.124440961,0.998959601,0.758501828,0.68569541,0.124401465,0.999358833,0.592390299,0.737246752,-0.183112651,0.971400619,0.713919997,0.76309979,0.131973773,0.764194369,0.649335623,0.881488323,-0.194915488,0.947995961,0.766486883,0.898790598,0.139350548,0.760282815
no_error,0.641797781,0.495250374,0.247267962,0.999566495,0.659440935,0.546029091,0.033241022,0.999245763,0.693867207,0.53228277,0.233213261,0.999233663,0.715947092,0.689545393,-0.10461694,0.998907804,0.759503901,0.693442345,0.104552187,0.999295294,0.586425364,0.741252661,-0.141710877,0.976175427,0.717264056,0.768834352,0.10630209,0.812064052,0.6462152,0.880255461,-0.170708403,0.952228129,0.767307878,0.897716284,0.032703202,0.807941794
no_error,0.630287588,0.544478118,-0.251280755,0.999396622,0.716155708,0.577492237,-0.251230597,0.999484062,0.634949505,0.556966007,0.016355274,0.999543011,0.74785763,0.720770955,-0.125161752,0.999293804,0.723703444,0.717626095,0.125385344,0.999579251,0.592755258,0.743714273,-0.225258768,0.976864934,0.707554638,0.780546963,0.304524124,0.850858271,0.648058116,0.887619019,-0.18835938,0.968462169,0.761805713,0.895923853,0.468761116,0.853352904
no_error,0.626502931,0.571616173,-0.318698943,0.999566495,0.703296661,0.593156397,-0.257960945,0.999635875,0.635360003,0.565339625,0.00437139,0.99969101,0.739736438,0.724988699,-0.115717851,0.999504626,0.73214221,0.724151969,0.115664005,0.99971807,0.592232108,0.745136499,-0.16749306,0.982250988,0.708243132,0.778480589,0.269069612,0.884328723,0.644477904,0.883191347,-0.099822231,0.975366712,0.764650106,0.894435048,0.411270231,0.885950029
no_error,0.619311571,0.534978032,-0.189706579,0.99934411,0.703763664,0.585477293,-0.232978925,0.999527216,0.627839684,0.567933857,0.062973998,0.999518931,0.746070027,0.713568807,-0.114291891,0.999186039,0.72842747,0.717112839,0.114392638,0.999588728,0.596072257,0.744640946,-0.13486819,0.980028331,0.707192242,0.780226529,0.229870975,0.893335819,0.640661597,0.878602803,-0.05087563,0.974089563,0.766046941,0.895234644,0.370261639,0.898471594
no_error,0.623122454,0.513347328,0.124381267,0.999448895,0.650689363,0.547524869,-0.062679745,0.999370694,0.671623886,0.546914458,0.234273911,0.999388278,0.718320966,0.691913784,-0.108818039,0.998861611,0.742350936,0.700885296,0.108463973,0.999478221,0.5934093,0.739320517,-0.147729501,0.977662981,0.707032144,0.767406523,0.116795748,0.887234569,0.639569283,0.877021015,-0.183402836,0.967253864,0.76405561,0.894133806,0.065521412,0.88216126
no_error,0.550875425,0.390938491,0.169253081,0.999829531,0.371704698,0.428904861,0.153346464,0.999284089,0.53316015,0.444164276,-0.195324615,0.99969244,0.291902006,0.661213994,0.141083121,0.999373853,0.376048058,0.673588037,-0.141541213,0.999803603,0.413778245,0.654383898,0.63621068,0.321440756,0.584686995,0.709439695,0.079898261,0.947811842,0.357676744,0.796589434,0.675608039,0.661342382,0.506619573,0.884976447,0.034379326,0.949557006
no_error,0.552427709,0.433740079,0.136983797,0.999692023,0.37682727,0.468595505,0.151278645,0.999169946,0.537078619,0.480746925,-0.1994638,0.999752939,0.306608081,0.687869668,0.135669112,0.999501288,0.389019787,0.706862807,-0.136079177,0.999845862,0.441610098,0.6781286,0.541777968,0.233318895,0.602593541,0.713245034,0.077153936,0.927785158,0.372905731,0.787070811,0.544525862,0.534885526,0.509330571,0.88080436,0.117325865,0.925464749
no_error,0.565823793,0.464340389,0.008428771,0.999435484,0.400151521,0.499888748,0.045455076,0.998935878,0.538677931,0.528261185,-0.270697415,0.99976927,0.312651694,0.708000839,0.122902498,0.99954319,0.385401607,0.741419971,-0.123101152,0.999851644,0.444979608,0.677686036,0.471154422,0.172821835,0.609714448,0.717889071,0.078469522,0.899219334,0.380627334,0.785029769,0.625635624,0.402209461,0.519339919,0.878474593,0.277171761,0.864189267
no_error,0.585157096,0.472675145,0.084904812,0.999562144,0.418553561,0.499712586,0.160696983,0.999239564,0.551681221,0.527307689,-0.241374552,0.999839306,0.315846533,0.707049429,0.14803125,0.999686182,0.384000868,0.734951794,-0.148200706,0.999894083,0.455548912,0.683976948,0.488577902,0.148338199,0.615579426,0.724227488,0.021948772,0.888521969,0.391597629,0.798106611,0.596079826,0.346666634,0.526872635,0.879725873,0.147247881,0.855112791
no_error,0.596469879,0.426193237,0.185688794,0.99966079,0.416948229,0.465459138,0.163548142,0.999411166,0.580661833,0.487338632,-0.184813887,0.999880016,0.317047149,0.673134506,0.147790745,0.999767661,0.394461036,0.69314605,-0.148059562,0.999921679,0.44892025,0.692516267,0.524437726,0.131228536,0.609208107,0.722555637,0.058407884,0.89989835,0.394668788,0.807729006,0.545579374,0.327954203,0.530533254,0.886249602,0.054552853,0.866355836
no_error,0.599756777,0.391697705,0.215567082,0.999789178,0.419254094,0.433493048,0.219705209,0.999525726,0.580814958,0.449779242,-0.112273894,0.999916732,0.319528341,0.647624791,0.137699693,0.999845147,0.40138483,0.662397981,-0.137981951,0.999949932,0.444843441,0.678399861,0.571898401,0.13667196,0.599270642,0.715376198,0.049714319,0.930569589,0.387483269,0.814812481,0.524420977,0.438735932,0.534543037,0.894411445,-0.097901002,0.915535212
no_error,0.569987655,0.703214228,-0.264300734,0.98889184,0.580057383,0.74044162,-0.279870301,0.997272372,0.573120177,0.749412,-0.260740817,0.996735752,0.590610385,0.90876174,-0.02936253,0.99819231,0.587533414,0.900213957,0.029586533,0.998344421,0.502400458,0.906019866,0.181610674,0.731491148,0.557478964,0.903614581,0.271020323,0.464477271,0.528587043,0.981172562,0.441704243,0.46815756,0.580944896,0.983689725,0.499015003,0.315970361
no_error,0.821834803,0.349763393,-0.112312861,0.965371788,0.880557656,0.450099945,-0.356918842,0.996866286,0.907087028,0.420880318,0.077556282,0.995881498,0.884099305,0.698151052,-0.113259844,0.998340666,0.907713056,0.668373406,0.113350376,0.998112917,0.834248722,0.862581253,-0.011967086,0.652881086,0.85996896,0.840760291,0.217698127,0.378269643,0.843973756,1.021049023,0.155990824,0.392757088,0.857862294,0.994404137,0.344031572,0.2497482
no_error,0.50632149,0.449762017,0.614298105,0.99965471,0.39925772,0.508103251,0.317087919,0.999808371,0.545665622,0.516711295,0.312440097,0.999839664,0.397337109,0.722055614,0.029825754,0.999745727,0.494714886,0.726232708,-0.031140944,0.999552071,0.377219111,0.756012857,0.435423166,0.957083464,0.614117682,0.708266258,0.349790514,0.949833214,0.393344611,0.86517787,0.327673852,0.909335017,0.595399499,0.858153522,0.248597622,0.946115375
no_error,0.504618883,0.467463851,0.450024813,0.999721766,0.399549097,0.528211832,0.148635253,0.999872923,0.553788245,0.536120534,0.181437105,0.999892175,0.398048371,0.744350553,0.027133964,0.999849141,0.496073782,0.747687697,-0.028421842,0.999734581,0.386629552,0.765932202,0.539191604,0.902611494,0.616067171,0.713581145,0.464938283,0.896978319,0.393647552,0.868557334,0.64990592,0.838385105,0.579408407,0.846307039,0.583133936,0.910378754
no_error,0.500236809,0.47042799,0.464680314,0.99976778,0.399569929,0.53338939,0.16615133,0.999910772,0.554172873,0.545826316,0.18784909,0.999921262,0.396832734,0.745320201,0.021941323,0.999909878,0.496624947,0.749487162,-0.023160882,0.999842167,0.38659513,0.756254792,0.534865499,0.851651847,0.614995301,0.706896245,0.432409704,0.85045594,0.393714249,0.869000435,0.625524521,0.786432743,0.586422145,0.861535907,0.515627265,0.88392365
no_error,0.505712926,0.465618491,0.435038328,0.999806464,0.400604963,0.523832977,0.141355395,0.999928951,0.550605297,0.540414453,0.154622793,0.999929667,0.39228332,0.733197451,0.021260832,0.999944329,0.491576254,0.737852097,-0.022398615,0.999903679,0.375424087,0.755541027,0.42521888,0.842558205,0.602178574,0.704301596,0.390449494,0.83271414,0.390868723,0.869542718,0.472821087,0.763206899,0.58577323,0.865437329,0.462933421,0.862755656
no_error,0.505194545,0.445859909,0.518443763,0.999833643,0.401420951,0.495901734,0.244598925,0.999934971,0.547156155,0.509872735,0.2253903,0.999933958,0.389444023,0.699646473,0.03097094,0.999964535,0.483641505,0.708064795,-0.032157667,0.999939263,0.375541151,0.750675142,0.372743636,0.854483962,0.590338528,0.698769331,0.321804583,0.846868098,0.394423902,0.871214449,0.300907791,0.76553297,0.590892434,0.865948498,0.268575817,0.859604359
no_error,0.506015122,0.426406503,0.548538864,0.999675333,0.397706389,0.473452032,0.286876529,0.999901116,0.53490454,0.485530108,0.232356817,0.999924421,0.373702019,0.654580414,0.055547241,0.999972105,0.466264784,0.66644311,-0.056390293,0.999958277,0.397232652,0.734823287,0.255537152,0.825738907,0.572713077,0.692018509,0.151378736,0.886686504,0.39828667,0.872965455,0.095781192,0.800432265,0.593200147,0.864553511,0.006162604,0.899484158
no_error,0.358977139,0.480836272,0.482107371,0.999304771,0.365947634,0.550139666,0.65236336,0.999057174,0.306522876,0.503871381,0.267716289,0.99986124,0.359574199,0.679064512,0.119700655,0.999692202,0.31348443,0.645671368,-0.119439214,0.999730647,0.508125901,0.733514249,-0.147504374,0.693068564,0.458157539,0.716797173,-0.35448423,0.970400989,0.418554693,0.912039042,-0.301322758,0.679094911,0.409499258,0.903877258,-0.519608378,0.947732806
no_error,0.34860459,0.510158658,0.364318967,0.997535288,0.379186273,0.559507847,0.52520144,0.998867869,0.295920014,0.538635373,0.246353701,0.999675393,0.371612847,0.697363138,0.09173809,0.999785602,0.300933212,0.681167662,-0.091593765,0.999790967,0.519422531,0.727254212,-0.18353121,0.748422861,0.360458225,0.774315774,-0.450534493,0.966410935,0.436594307,0.895356476,-0.179117948,0.688845694,0.332143694,0.926215589,-0.485044956,0.93210429
no_error,0.571774483,0.527895689,0.515153885,0.994693279,0.550790012,0.532129586,0.326271653,0.998798251,0.520559788,0.509862363,0.477575421,0.99957037,0.607781291,0.504862547,-0.05199033,0.999801755,0.608411193,0.477196097,0.050999068,0.999810576,0.634938657,0.585592687,-0.046330117,0.765957832,0.661559999,0.525517225,-0.020624302,0.96834141,0.522474706,0.752243996,-0.086035669,0.707141697,0.694714725,0.52627641,-0.092712887,0.934701324
no_error,0.470181048,0.411454737,0.131745502,0.999595225,0.508491695,0.504491389,-0.182526559,0.999269485,0.642695367,0.450071216,0.162991866,0.998850226,0.652162194,0.726594627,-0.140801221,0.999873161,0.747138441,0.703967273,0.140180856,0.999756932,0.403238803,0.661153913,0.031537179,0.911854506,0.646998584,0.679556727,0.514454305,0.357424051,0.506489038,0.840102196,0.035192717,0.895120859,0.730979681,0.76028496,0.620702624,0.466674477
no_error,0.476185322,0.419020295,0.207514912,0.999581158,0.498053342,0.506337464,-0.180233255,0.999348581,0.64859879,0.471655995,0.167314649,0.999090075,0.640460014,0.733727455,-0.138862178,0.999878228,0.74325633,0.707924604,0.137885511,0.999774516,0.406547368,0.667924941,0.101800114,0.875118077,0.612198889,0.680492461,0.528510153,0.284311682,0.511562526,0.843319595,0.016834883,0.876951516,0.738499522,0.783570528,0.42741859,0.451096326
no_error,0.473670483,0.381804228,0.197977364,0.999450326,0.494367123,0.467579901,-0.184725598,0.999329031,0.641622901,0.427126944,0.150911048,0.999217093,0.647355855,0.702197671,-0.142839611,0.999892473,0.748935521,0.67892009,0.14200677,0.999782443,0.40521577,0.669023275,0.021082984,0.878955007,0.632530749,0.668908238,0.533032596,0.219764248,0.502941251,0.840838134,-0.001414782,0.851012111,0.70195663,0.754520178,0.670507073,0.357081473
no_error,0.471640587,0.343283951,0.265666366,0.99885267,0.487749904,0.434447706,-0.164140403,0.999169528,0.631029129,0.388260812,0.175540432,0.998658121,0.649618268,0.650543511,-0.148823276,0.999887943,0.750271618,0.619883835,0.148172945,0.999722302,0.410942346,0.667539537,-0.103482582,0.900007904,0.627319694,0.633874118,0.533980668,0.214467421,0.501446605,0.848248303,-0.143126845,0.859997034,0.722172499,0.766901851,0.6483711,0.348422289
no_error,0.464182109,0.326802313,0.283781081,0.998123646,0.479647845,0.406447589,-0.146763965,0.999045372,0.627990305,0.36788699,0.184738889,0.998288631,0.633888006,0.61387521,-0.134587571,0.999827087,0.744520009,0.58091855,0.13382858,0.999608696,0.403325528,0.656442881,-0.056715053,0.926583827,0.700307608,0.623475671,0.447677761,0.275570482,0.493563771,0.851017535,-0.0149187,0.869539022,0.775392652,0.699204147,0.641394675,0.404102355
no_error,0.452668875,0.310998082,0.321772307,0.998474538,0.478148133,0.382252812,-0.107905522,0.999152124,0.616887271,0.352994353,0.282757729,0.997939229,0.636585832,0.592716575,-0.167944238,0.999853492,0.738018095,0.563722551,0.167420745,0.999624133,0.411913693,0.655445933,-0.208178505,0.949876189,0.626754522,0.645535171,0.437625527,0.344515979,0.491593152,0.851397634,-0.279516667,0.909333527,0.683388054,0.793200791,0.540444016,0.499574155
no_error,0.496170729,0.476535171,0.368461788,0.99325484,0.559149861,0.512310863,0.023011191,0.999694169,0.691960633,0.480771601,0.324462056,0.997902691,0.692132235,0.675883114,-0.148491949,0.999964654,0.782256842,0.66305536,0.147646591,0.999823034,0.482984871,0.734662771,-0.199663565,0.995110154,0.675364256,0.7193712,0.411652714,0.620475829,0.567413986,0.924095929,-0.325005442,0.98669827,0.757243931,0.878305376,0.508999825,0.666805267
no_error,0.489521027,0.499832034,0.250385255,0.995899558,0.571513474,0.541503668,-0.055073764,0.999580801,0.661444724,0.497312814,0.260095149,0.997909844,0.721322298,0.707888901,-0.156871259,0.999920547,0.782167554,0.684923708,0.156246945,0.999739587,0.489882201,0.727169693,-0.224097759,0.989234746,0.65293324,0.711841166,0.451385289,0.535687149,0.563286602,0.916912496,-0.299218029,0.981751084,0.73586452,0.845836878,0.641281188,0.629799962
no_error,0.487494469,0.527691305,0.235244617,0.997197568,0.570380807,0.57123369,-0.039092101,0.999567449,0.647819996,0.531342804,0.357950032,0.996871889,0.744963944,0.732255042,-0.168828771,0.999914706,0.782819331,0.707389772,0.168502092,0.999642134,0.485897124,0.729302704,-0.268733919,0.978559673,0.609392405,0.701013386,0.358792305,0.42298615,0.569619715,0.929276943,-0.421144426,0.977665305,0.714409113,0.828770041,0.420513242,0.517325163
no_error,0.563066363,0.299733996,0.24890703,0.999810457,0.421527177,0.354355335,0.005186062,0.999719083,0.584639966,0.401177883,-0.005466656,0.999833286,0.372367442,0.60298419,0.063524432,0.999846876,0.474046439,0.6360237,-0.064440519,0.999952316,0.407006323,0.617815256,0.700441718,0.176885948,0.576256454,0.710819006,0.209037244,0.745466232,0.387083411,0.716916323,0.583052635,0.56125015,0.578583539,0.893814087,-0.043126315,0.895488262
no_error,0.56409806,0.330025375,0.12961489,0.9998492,0.424998671,0.389985114,-0.049240928,0.99979043,0.589435041,0.431339949,-0.117155261,0.999876678,0.36667189,0.622607946,0.091984168,0.999899447,0.463734418,0.650499821,-0.092724532,0.99996978,0.419932097,0.614453256,0.669299245,0.126868382,0.605274737,0.658184767,0.274248242,0.733130336,0.389860362,0.73354739,0.70743084,0.519957244,0.592866957,0.84109962,0.263735592,0.888529122
no_error,0.57285738,0.343651503,0.128467947,0.999907732,0.437103987,0.409554243,-0.032245308,0.999862075,0.587054789,0.452761322,-0.111359701,0.999919772,0.366469234,0.640836895,0.091765478,0.999939322,0.460698664,0.671483397,-0.092687793,0.999982178,0.417009383,0.618995428,0.695156813,0.095221683,0.626727104,0.658002913,0.285518646,0.655140281,0.380210102,0.717962027,0.776827514,0.468906373,0.602228284,0.821668446,0.299671501,0.830451787
no_error,0.569287837,0.333649993,0.167693168,0.999938369,0.437671781,0.404082656,0.021951564,0.999901593,0.587632358,0.445597023,-0.096141659,0.99994421,0.369799972,0.629842222,0.093806155,0.999959111,0.464267373,0.659703374,-0.094700359,0.999988496,0.423038751,0.594609022,0.712416768,0.076747388,0.63275075,0.652062118,0.220303282,0.650551319,0.391427785,0.708244085,0.706144392,0.452766448,0.599654198,0.826633394,0.060888451,0.840977728
no_error,0.563120127,0.260148644,0.266242087,0.999921441,0.437057614,0.329943419,0.06581296,0.999881029,0.583781958,0.358613908,-0.036448851,0.999943554,0.372486085,0.5612095,0.085031867,0.999975204,0.472184658,0.584343076,-0.086190604,0.999991953,0.405171305,0.597169518,0.674247384,0.053158395,0.591628015,0.617512643,0.242546424,0.504357457,0.389018387,0.697773695,0.600526512,0.398003191,0.558978677,0.787567735,0.088847883,0.756265938
no_error,0.566271663,0.489693046,-0.016285339,0.997182906,0.470452994,0.530722141,0.144112214,0.998710871,0.539570093,0.566217721,-0.222951353,0.998998702,0.438645095,0.769270658,0.122136898,0.999339759,0.476238728,0.790386379,-0.122420587,0.999324918,0.516074896,0.7814188,0.399323851,0.350483119,0.601564109,0.802767038,-0.001618592,0.764839888,0.461242527,0.8950122,0.420065969,0.549552679,0.532904685,0.906894028,0.094669454,0.852714896
no_error,0.558400869,0.54508549,-0.000145822,0.997860372,0.472146928,0.588985085,0.140534818,0.999047935,0.532212019,0.617396057,-0.182785153,0.999363124,0.440746903,0.819602728,0.112274848,0.999586284,0.467440546,0.84548372,-0.11235489,0.999584794,0.569350183,0.801888883,0.255680919,0.270275742,0.605502009,0.824959517,-0.063134439,0.760034025,0.480290204,0.898007154,0.20366393,0.439781666,0.511106312,0.919158518,0.045997031,0.806560874
no_error,0.55535388,0.54160291,0.007258132,0.997847557,0.47151503,0.587520897,0.120353632,0.999126017,0.536697567,0.622208238,-0.189317957,0.999517977,0.431794047,0.825390399,0.103977777,0.999709129,0.469446391,0.842059612,-0.104082227,0.999714851,0.531869352,0.796166956,0.296486497,0.213349223,0.605858743,0.824792683,-0.005208571,0.748889327,0.495690763,0.900363863,0.368573129,0.329068363,0.543681026,0.914255202,0.200318262,0.660761476
no_error,0.557074487,0.513465583,-0.018238656,0.998434961,0.470776826,0.556721866,0.119274586,0.999213576,0.543173432,0.594639719,-0.214718252,0.999666631,0.428317815,0.795819342,0.113735348,0.999813676,0.471547544,0.813469946,-0.113924503,0.999818027,0.519497335,0.768271744,0.342454374,0.184808984,0.592099428,0.811151743,0.02991437,0.722809076,0.459106326,0.881497145,0.404791772,0.303147554,0.550765038,0.917536438,0.20270279,0.609709978
